625.2,37.32464
625.4,37.31865
625.6,37.32209
625.8,37.32026
626,37.31628
626.2,37.31469
626.4,37.31404
626.6,37.30879
626.8,37.30447
627,37.30034
627.2,37.29822
627.4,37.29654
627.6,37.29128
627.8,37.28672
628,37.28061
628.2,37.27574
628.4,37.27153
628.6,37.27115
628.8,37.27445
629,37.27147
629.2,37.26576
629.4,37.26358
629.6,37.26093
629.8,37.25077
630,37.24166
630.2,37.23512
630.4,37.22225
630.6,37.21505
630.8,37.21163
631,37.1996
631.2,37.19135
631.4,37.18651
631.6,37.18097
631.8,37.17543
632,37.1726
632.2,37.16703
632.4,37.16617
632.6,37.15859
632.8,37.15491
633,37.14922
633.2,37.14875
633.4,37.14615
633.6,37.14206
633.8,37.14142
634,37.14008
634.2,37.14444
634.4,37.14885
634.6,37.14978
634.8,37.15072
635,37.14822
635.2,37.1489
635.4,37.1515
635.6,37.14614
635.8,37.14344
636,37.14375
636.2,37.14232
636.4,37.14277
636.6,37.14203
636.8,37.14234
637,37.13884
637.2,37.13177
637.4,37.12095
637.6,37.11615
637.8,37.11408
638,37.10985
638.2,37.10868
638.4,37.10052
638.6,37.0896
638.8,37.08789
639,37.08207
639.2,37.07651
639.4,37.0745
639.6,37.07292
639.8,37.0719
640,37.0666
640.2,37.06255
640.4,37.06308
640.6,37.06482
640.8,37.06134
641,37.05754
641.2,37.05757
641.4,37.05267
641.6,37.05279
641.8,37.05657
642,37.05499
642.2,37.05071
642.4,37.04906
642.6,37.04989
642.8,37.0489
643,37.04989
643.2,37.05225
643.4,37.05251
643.6,37.04745
643.8,37.04481
644,37.04011
644.2,37.04137
644.4,37.04074
644.6,37.03657
644.8,37.03539
645,37.02874
645.2,37.02572
645.4,37.02201
645.6,37.02672
645.8,37.03166
646,37.02831
646.2,37.02352
646.4,37.02216
646.6,37.01791
646.8,37.01338
647,37.01408
647.2,37.01132
647.4,37.00755
647.6,37.00728
647.8,37.01107
648,37.00679
648.2,37.0067
648.4,37.00933
648.6,37.00885
648.8,37.00699
649,37.00839
649.2,37.00761
649.4,37.0039
649.6,37.00311
649.8,37.00255
650,37.00307
650.2,36.99685
650.4,36.99873
650.6,37.00252
650.8,37.00886
651,37.00799
651.2,37.01025
651.4,37.0119
651.6,37.01573
651.8,37.01499
652,37.01469
652.2,37.01468
652.4,37.02143
652.6,37.01859
652.8,37.01962
653,37.02021
653.2,37.01591
653.4,37.01221
653.6,37.01477
653.8,37.0132
654,37.0146
654.2,37.01452
654.4,37.01426
654.6,37.00898
654.8,37.00598
655,37.00262
655.2,37.00524
655.4,36.9984
655.6,36.99984
655.8,36.99393
656,36.99042
656.2,36.98882
656.4,36.99182
656.6,36.98441
656.8,36.98629
657,36.98751
657.2,36.98666
657.4,36.98371
657.6,36.98335
657.8,36.98618
658,36.9871
658.2,36.97882
658.4,36.96957
658.6,36.97029
658.8,36.968
659,36.96601
659.2,36.95976
659.4,36.95691
659.6,36.95191
659.8,36.94397
660,36.94202
660.2,36.94085
660.4,36.93166
660.6,36.92603
